tag_name,description,time_stamp,value,quality
ACEP-WS-DWINBOX.Cordova(A).CHFB-EXT_SLC-GATE-PCTOPEN,CHFB - EXTERIOR SLUICE GATE %OPEN SETPT,2019-05-09 00:50:25.216000,0,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-300G1-APHS-KVOLTS,CHBC - 300G1 A PHS KVOLTS,2019-05-09 00:51:40.060000,0.3,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-300G1-CPHS-KVOLTS,CHBC - 300G1 C PHS KVOLTS,2019-05-09 00:51:40.060000,0.3,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-300G1-BPHS-KVOLTS,CHBC - 300G1 B PHS KVOLTS,2019-05-09 00:51:42.122000,0.3,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-300G1-SYNC-KVOLTS,CHBC - 300G1 SYNC KVOLTS,2019-05-09 00:52:08.810000,0.3,192
ACEP-WS-DWINBOX.Cordova(A).CHFB--ANALOG-0005,CHFB - EXTERIOR SLUICE GATE POSITION,2019-05-09 00:54:31.747000,0,192
ACEP-WS-DWINBOX.Cordova(A).GEN7-CLNT-PSI-ENGOUTLET,GEN7 - COOLANT PSI ENGINE OUTLET,2019-05-09 01:04:23.591000,3,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-HYD2-SBY_HRS-ACCSBY_HRS,CHBC - HYD2 SBY_HRS ACCUMULATED SBY_HRS,2019-05-09 01:31:35.091000,28405,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-300G3-SYNC-KVOLTS,CHBC - 300G3 SYNC KVOLTS,2019-05-09 01:33:33.669000,0.3,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-300G3-BPHS-KVOLTS,CHBC - 300G3 B PHS KVOLTS,2019-05-09 01:33:54.388000,0.3,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-300G3-CPHS-KVOLTS,CHBC - 300G3 C PHS KVOLTS,2019-05-09 01:33:54.388000,0.3,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-300G3-APHS-KVOLTS,CHBC - 300G3 A PHS KVOLTS,2019-05-09 01:33:56.466000,0.3,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-300G2-SYNC-KVOLTS,CHBC - 300G2 SYNC KVOLTS,2019-05-09 01:41:29.107000,0.3,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-300G2-APHS-KVOLTS,CHBC - 300G2 A PHS KVOLTS,2019-05-09 01:42:09.966000,0.3,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-300G2-CPHS-KVOLTS,CHBC - 300G2 C PHS KVOLTS,2019-05-09 01:42:09.966000,0.3,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-300G2-BPHS-KVOLTS,CHBC - 300G2 B PHS KVOLTS,2019-05-09 01:42:09.966000,0.3,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-300G3-DC-VOLTS,CHBC - 300G3 DC VOLTAGE,2019-05-09 01:46:20.529000,26.4,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-300G1-DC-VOLTS,CHBC - 300G1 DC VOLTAGE,2019-05-09 01:46:22.622000,26.1,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-300G3-3PHS-MW,CHBC - 300G3 3 PHS MEGAWATTS,2019-05-09 01:46:29.997000,0.2,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-HYD1-WCV-PCTOPEN,CHBC - HYD1 WCV PERCENT OPEN,2019-05-09 01:58:23.201000,65.02,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-HYD2-WCV-PCTOPEN,CHBC - HYD2 WCV PERCENT OPEN,2019-05-09 02:00:32.341000,60.02,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-HYD3-WCV-PCTOPEN,CHBC - HYD3 WCV PERCENT OPEN,2019-05-09 02:04:42.247000,75,192
ACEP-WS-DWINBOX.Cordova(A).PWRC-HYD5-HRS-ACCHRS,PWRC - HYD5 HOURS ACCUMULATED HOURS,2019-05-09 03:21:30.591000,76915,192
ACEP-WS-DWINBOX.Cordova(A).ORCA-HYD5-KW-CURACC,ORCA - HYD5 KWH CUR ACC,2019-05-09 04:17:59.732000,42857005,192
ACEP-WS-DWINBOX.Cordova(A).PWRC-H5-PCTOPEN-SETPT,PWRC - H5 PERCENT OPEN SETPT,2019-05-09 04:18:01.201000,0,192
ACEP-WS-DWINBOX.Cordova(A).PWRC-489H5-APHS-AMPS,PWRC - 489H5 A PHS AMPS,2019-05-09 04:18:03.232000,0,192
ACEP-WS-DWINBOX.Cordova(A).PWRC-H5-PERCENT-LOAD,PWRC - H5 PERCENT LOAD,2019-05-09 04:18:03.232000,0,192
ACEP-WS-DWINBOX.Cordova(A).PWRC--IND-0049,PWRC - H5 BREAKER CLOSED,2019-05-09 04:18:04.216000,False,192
ACEP-WS-DWINBOX.Cordova(A).PWRC-489H5-BPHS-AMPS,PWRC - 489H5 B PHS AMPS,2019-05-09 04:18:04.216000,0,192
ACEP-WS-DWINBOX.Cordova(A).PWRC-H5-KW-RESERVE,PWRC - H5 KW RESERVE,2019-05-09 04:18:04.216000,0,192
ACEP-WS-DWINBOX.Cordova(A).PWRC-489H5-REACTIVE-POWER,PWRC - 489H5 REACTIVE POWER,2019-05-09 04:18:04.216000,0,192
ACEP-WS-DWINBOX.Cordova(A).PWRC-489H5-CPHS-AMPS,PWRC - 489H5 C PHS AMPS,2019-05-09 04:18:04.216000,0,192
ACEP-WS-DWINBOX.Cordova(A).PWRC-489H5-REAL-POWER,PWRC - 489H5 REAL POWER,2019-05-09 04:18:04.216000,0,192
ACEP-WS-DWINBOX.Cordova(A).ORCA-VARCTRL-H5-VARLOAD,ORCA - VAR CTRL H5 VAR LOAD,2019-05-09 04:18:04.560000,0,192
ACEP-WS-DWINBOX.Cordova(A).PWRC-H5-DEF-PCTOPEN,PWRC - H5 DEFLECTOR PERCENT OPEN,2019-05-09 04:18:05.216000,0,192
ACEP-WS-DWINBOX.Cordova(A).PWRC-489H5-AB-VOLTS,PWRC - 489H5 A-B VOLTS,2019-05-09 04:18:15.279000,0,192
ACEP-WS-DWINBOX.Cordova(A).PWRC-489H5-BC-VOLTS,PWRC - 489H5 B-C VOLTS,2019-05-09 04:18:15.279000,0,192
ACEP-WS-DWINBOX.Cordova(A).PWRC-489H5-CA-VOLTS,PWRC - 489H5 C-A VOLTS,2019-05-09 04:18:15.279000,0,192
ACEP-WS-DWINBOX.Cordova(A).PWRC-489H5--FREQUENCY,PWRC - 489H5 FREQUENCY,2019-05-09 04:18:16.279000,0,192
ACEP-WS-DWINBOX.Cordova(A).PWRC-H5-NOZ1-PCTOPEN,PWRC - H5 NOZZLE 1 PERCENT OPEN,2019-05-09 06:28:21.201000,0,192
ACEP-WS-DWINBOX.Cordova(A).PWRC-HYD5-SBY_HRS-ACCSBY_HRS,PWRC - HYD5 SBY_HRS ACCUMULATED SBY_HRS,2019-05-09 07:49:49.247000,1162,192
ACEP-WS-DWINBOX.Cordova(A).PCFB-DAM-VALVE2-FEEDBACK,PCFB - DAM VALVE 2 FEEDBACK,2019-05-09 08:06:23.482000,0,192
ACEP-WS-DWINBOX.Cordova(A).PCFB--IND-0019,PCFB - VALVE 2 CLOSED,2019-05-09 08:06:23.482000,True,192
ACEP-WS-DWINBOX.Cordova(A).PCFB--IND-0016,PCFB - VALVE 1 CLOSED,2019-05-09 08:08:09.794000,True,192
ACEP-WS-DWINBOX.Cordova(A).PCFB-DAM-VALVE1-FEEDBACK,PCFB - DAM VALVE 1 FEEDBACK,2019-05-09 08:08:10.794000,0,192
ACEP-WS-DWINBOX.Cordova(A).PWRC-H5-NOZ2-PCTOPEN,PWRC - H5 NOZZLE 2 PERCENT OPEN,2019-05-09 08:25:40.091000,0.05,192
ACEP-WS-DWINBOX.Cordova(A).PWRC-H5--RPM,PWRC - H5 RPM,2019-05-09 08:28:34.701000,0,192
ACEP-WS-DWINBOX.Cordova(A).PWRC-489H5-RTD2-TEMP,PWRC - 489H5 RTD2 TEMPERATURE,2019-05-09 13:56:16.560000,35,192
ACEP-WS-DWINBOX.Cordova(A).PWRC-489H5-RTD6-TEMP,PWRC - 489H5 RTD6 TEMPERATURE,2019-05-09 14:30:09.185000,35,192
ACEP-WS-DWINBOX.Cordova(A).PWRC-489H5-RTD7-TEMP,PWRC - 489H5 RTD7 THRUST 1,2019-05-09 14:47:04.513000,18,192
ACEP-WS-DWINBOX.Cordova(A).PWRC-489H5-RTD3-TEMP,PWRC - 489H5 RTD3 TEMPERATURE,2019-05-09 15:41:39.966000,34,192
ACEP-WS-DWINBOX.Cordova(A).PWRC-489H5-RTD9-TEMP,PWRC - 489H5 RTD9 GEN DE,2019-05-09 16:48:37.232000,18,192
ACEP-WS-DWINBOX.Cordova(A).GEN7-ORC-TEMP-SUPPLY,GEN7 - ORC SUPPLY TEMP,2019-05-09 16:53:35.904000,58,192
ACEP-WS-DWINBOX.Cordova(A).PWRC-489H5-RTD8-TEMP,PWRC - 489H5 RTD8 THRUST 2,2019-05-09 18:15:11.857000,19,192
ACEP-WS-DWINBOX.Cordova(A).PWRC-489H5-RTD1-TEMP,PWRC - 489H5 RTD1 TEMPERATURE,2019-05-09 18:45:06.591000,34,192
ACEP-WS-DWINBOX.Cordova(A).GEN7-FUEL-FLTR-DIFFPSI,GEN7 - FUEL FILTER DIFF PSI,2019-05-09 20:00:41.451000,0,192
ACEP-WS-DWINBOX.Cordova(A).GEN7-FUEL--PSI,GEN7 - FUEL PSI,2019-05-09 20:00:41.451000,0,192
ACEP-WS-DWINBOX.Cordova(A).GEN7-GEN-STATOR-TEMPBPHS1,GEN7 - GEN STATOR TEMP B PHS 1,2019-05-09 20:30:21.060000,82,192
ACEP-WS-DWINBOX.Cordova(A).GEN7-489-RTD2-TEMP,GEN7 - 489 RTD2 TEMPERATURE,2019-05-09 20:30:21.060000,28,192
ACEP-WS-DWINBOX.Cordova(A).PCFB-VFD2-KW-HOURS,PCFB - VFD2 KW HOURS,2019-05-09 21:15:13.701000,2844,192
ACEP-WS-DWINBOX.Cordova(A).GEN7-489-RTD8-TEMP,GEN7 - 489 RTD8 TEMPERATURE,2019-05-09 21:31:56.013000,28,192
ACEP-WS-DWINBOX.Cordova(A).PWRC-489H5-RTD10-TEMP,PWRC - 489H5 RTD10 OB RDIAL,2019-05-09 21:35:35.357000,26,192
ACEP-WS-DWINBOX.Cordova(A).GEN7-INTAKE-AFTTRBO-AIRTEMP,GEN7 - INTAKE AFTER TURBO AIR TEMP,2019-05-09 21:37:52.404000,100,192
ACEP-WS-DWINBOX.Cordova(A).GEN5--OOS_HRS-ACCOOS_HRS,GEN5 - HOURS ACCUMULATED HOURS,2019-05-09 21:38:18.654000,7717,192
ACEP-WS-DWINBOX.Cordova(A).ORCA-CATCCMG5-BC-VOLTS,ORCA - GEN 5 VOLTAGE B-C,2019-05-09 21:42:16.341000,0,192
ACEP-WS-DWINBOX.Cordova(A).ORCA-CATCCMG5--FREQ,ORCA - GEN 5 FREQUENCY,2019-05-09 21:42:16.341000,0,192
ACEP-WS-DWINBOX.Cordova(A).ORCA-CATCCMG5-CA-VOLTS,ORCA - GEN 5 VOLTAGE C-A,2019-05-09 21:42:21.122000,0,192
ACEP-WS-DWINBOX.Cordova(A).ORCA-CATCCMG5-AB-VOLTS,ORCA - GEN 5 VOLTAGE A-B,2019-05-09 21:42:25.904000,0,192
ACEP-WS-DWINBOX.Cordova(A).ORCA-CATCCMG5-OIL-PRESS,ORCA - GEN 5 OIL PRESSURE,2019-05-09 21:42:27.122000,0,192
ACEP-WS-DWINBOX.Cordova(A).GEN5-FUEL-ANLG_FLOW-GPH,GEN5 - ANALOG CALC'D FUEL FLOW IN GPH X.XX,2019-05-09 21:42:33.154000,0,192
ACEP-WS-DWINBOX.Cordova(A).GEN6-FUEL--CURACC,GEN6 - FUEL GAL CUR ACC,2019-05-09 21:44:01.872000,76877,192
ACEP-WS-DWINBOX.Cordova(A).GEN6--CYL08-TEMP,GEN6 - CYLINDER 8 TEMPERATURE,2019-05-09 21:44:12.716000,-454,192
ACEP-WS-DWINBOX.Cordova(A).GEN6--CYL01-TEMP,GEN6 - CYLINDER 1 TEMPERATURE,2019-05-09 21:44:20.904000,-454,192
ACEP-WS-DWINBOX.Cordova(A).GEN6--CYL02-TEMP,GEN6 - CYLINDER 2 TEMPERATURE,2019-05-09 21:44:20.904000,-454,192
ACEP-WS-DWINBOX.Cordova(A).GEN6--CYL03-TEMP,GEN6 - CYLINDER 3 TEMPERATURE,2019-05-09 21:44:20.904000,-454,192
ACEP-WS-DWINBOX.Cordova(A).GEN6--CYL04-TEMP,GEN6 - CYLINDER 4 TEMPERATURE,2019-05-09 21:44:20.904000,-454,192
ACEP-WS-DWINBOX.Cordova(A).GEN6--CYL05-TEMP,GEN6 - CYLINDER 5 TEMPERATURE,2019-05-09 21:44:20.904000,-454,192
ACEP-WS-DWINBOX.Cordova(A).GEN6--CYL07-TEMP,GEN6 - CYLINDER 7 TEMPERATURE,2019-05-09 21:44:20.904000,-454,192
ACEP-WS-DWINBOX.Cordova(A).ORCA-CATCCMG6--FREQ,ORCA - GEN 6 FREQUENCY,2019-05-09 21:44:27.169000,0,192
ACEP-WS-DWINBOX.Cordova(A).GEN6--CYL06-TEMP,GEN6 - CYLINDER 6 TEMPERATURE,2019-05-09 21:44:29.091000,-454,192
ACEP-WS-DWINBOX.Cordova(A).ORCA-CATCCMG6-BC-VOLTS,ORCA - GEN 6 VOLTAGE B-C,2019-05-09 21:44:30.779000,0,192
ACEP-WS-DWINBOX.Cordova(A).ORCA-CATCCMG6-CA-VOLTS,ORCA - GEN 6 VOLTAGE C-A,2019-05-09 21:44:35.576000,0,192
ACEP-WS-DWINBOX.Cordova(A).ORCA-CATCCMG6-OIL-PRESS,ORCA - GEN 6 OIL PRESSURE,2019-05-09 21:44:36.779000,0,192
ACEP-WS-DWINBOX.Cordova(A).GEN6-FUEL-ANLG_FLOW-GPH,GEN6 - ANALOG CALC'D FUEL FLOW IN GPH X.XX,2019-05-09 21:44:40.388000,0,192
ACEP-WS-DWINBOX.Cordova(A).ORCA-CATCCMG6-AB-VOLTS,ORCA - GEN 6 VOLTAGE A-B,2019-05-09 21:44:41.576000,0,192
ACEP-WS-DWINBOX.Cordova(A).CHFB--ANALOG-0010,CHFB - OBERMEYER BLADDER PSI,2019-05-09 22:03:38.576000,16,192
ACEP-WS-DWINBOX.Cordova(A).GEN5--CYL01-TEMP,GEN5 - CYLINDER 1 TEMPERATURE,2019-05-09 22:19:12.857000,-454,192
ACEP-WS-DWINBOX.Cordova(A).GEN5--CYL05-TEMP,GEN5 - CYLINDER 5 TEMPERATURE,2019-05-09 22:41:29.091000,-454,192
ACEP-WS-DWINBOX.Cordova(A).GEN5--CYL02-TEMP,GEN5 - CYLINDER 2 TEMPERATURE,2019-05-09 22:53:57.685000,-454,192
ACEP-WS-DWINBOX.Cordova(A).GEN5--CYL03-TEMP,GEN5 - CYLINDER 3 TEMPERATURE,2019-05-09 23:12:00.966000,-454,192
ACEP-WS-DWINBOX.Cordova(A).GEN5--CYL07-TEMP,GEN5 - CYLINDER 7 TEMPERATURE,2019-05-09 23:15:15.779000,-454,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-300G1-3PHS-MW,CHBC - 300G1 3 PHS MEGAWATTS,2019-05-09 23:36:41.122000,0.4,192
ACEP-WS-DWINBOX.Cordova(A).GEN7-HIGHEST-OIL-TEMP,GEN7 - HIGHEST OIL TEMP IN USE,2019-05-09 23:54:00.326000,106,192
ACEP-WS-DWINBOX.Cordova(A).GEN7-LOWEST-OIL-TEMP,GEN7 - LOWEST OIL TEMP IN USE,2019-05-09 23:54:00.326000,106,192
ACEP-WS-DWINBOX.Cordova(A).GEN7-OIL-TEMP-ENGINLET,GEN7 - OIL TEMP ENG INLET,2019-05-09 23:54:00.341000,106,192
ACEP-WS-DWINBOX.Cordova(A).GEN7-489-RTD7-TEMP,GEN7 - 489 RTD7 TEMPERATURE,2019-05-10 00:07:15.294000,29,192
ACEP-WS-DWINBOX.Cordova(A).GEN7-GEN-REAR_BEARING-TEMP,GEN7 - GEN REAR BEARING TEMP,2019-05-10 00:07:15.294000,84,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-HYD1-HOTTEST-GWNUM,CHBC - HYD1 HOTTEST GEN WINDING NUM,2019-05-10 00:14:53.216000,3,192
ACEP-WS-DWINBOX.Cordova(A).GEN7-489-RTD1-TEMP,GEN7 - 489 RTD1 TEMPERATURE,2019-05-10 00:25:48.919000,26,192
ACEP-WS-DWINBOX.Cordova(A).GEN7-GEN-STATOR-TEMPAPHS1,GEN7 - GEN STATOR TEMP A PHS 1,2019-05-10 00:25:48.919000,78,192
ACEP-WS-DWINBOX.Cordova(A).GEN7-489-RTD6-TEMP,GEN7 - 489 RTD6 TEMPERATURE,2019-05-10 00:59:03.576000,31,192
ACEP-WS-DWINBOX.Cordova(A).GEN7-GEN-STATOR-TEMPCPHS2,GEN7 - GEN STATOR TEMP C PHS 2,2019-05-10 00:59:03.576000,87,192
ACEP-WS-DWINBOX.Cordova(A).PCFB-VFD1-KW-HOURS,PCFB - VFD1 KW HOURS,2019-05-10 01:16:33.654000,2840,192
ACEP-WS-DWINBOX.Cordova(A).GEN7-EMDEC-FUEL-TEMP,GEN7 - EMDEC FUEL TEMP,2019-05-10 01:24:20.966000,13.4,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-ANALOG-HYD1-GOBTEMP,CHBC - HYD1 GOBTEMP,2019-05-10 01:48:50.310000,94,192
ACEP-WS-DWINBOX.Cordova(A).CHFB--ANALOG-0003,CHFB - OBERMEYER GATE %RAISED,2019-05-10 02:11:22.435000,91,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-ANALOG-HYD1-GIBTEMP,CHBC - HYD1 GIBTEMP,2019-05-10 02:13:51.310000,105,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-ANALOG-HYD3-GIBTEMP,CHBC - HYD3 GIBTEMP,2019-05-10 02:53:17.044000,96,192
ACEP-WS-DWINBOX.Cordova(A).GEN5--CYL06-TEMP,GEN5 - CYLINDER 6 TEMPERATURE,2019-05-10 02:55:15.716000,-454,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-HYD1-HOTTEST-GWTEMP,CHBC - HYD1 HOTTEST GEN WINDING TEMP,2019-05-10 03:08:53.763000,122,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-ANALOG-HYD1-WIND3TEMP,CHBC - HYD1 WIND3TEMP,2019-05-10 03:08:53.763000,122,192
ACEP-WS-DWINBOX.Cordova(A).GEN5--CYL04-TEMP,GEN5 - CYLINDER 4 TEMPERATURE,2019-05-10 03:25:44.372000,-454,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-SSPTM-CPH-REAPOWER,CHBC - SSPTM C PHASE REACTIVE POWER,2019-05-10 04:21:19.513000,0,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-ANALOG-HYD2-WIND5TEMP,CHBC - HYD2 WIND5TEMP,2019-05-10 05:28:35.779000,115,192
ACEP-WS-DWINBOX.Cordova(A).PWRC-489H4-RTD10-TEMP,PWRC - 489H4 RTD10 OB RDIAL,2019-05-10 05:31:48.622000,54,192
ACEP-WS-DWINBOX.Cordova(A).GEN7-GEN-STATOR-TEMPBPHS2,GEN7 - GEN STATOR TEMP B PHS 2,2019-05-10 05:48:35.185000,86,192
ACEP-WS-DWINBOX.Cordova(A).GEN7-489-RTD5-TEMP,GEN7 - 489 RTD5 TEMPERATURE,2019-05-10 05:48:35.185000,30,192
ACEP-WS-DWINBOX.Cordova(A).GEN7-GEN-STATOR-TEMPAPHS2,GEN7 - GEN STATOR TEMP A PHS 2,2019-05-10 06:12:22.794000,86,192
ACEP-WS-DWINBOX.Cordova(A).GEN7-489-RTD4-TEMP,GEN7 - 489 RTD4 TEMPERATURE,2019-05-10 06:12:22.794000,30,192
ACEP-WS-DWINBOX.Cordova(A).GEN4-FUEL-SUPPLY-TEMP,GEN4 - FUEL SUPPLY TEMP IN DEG F X.X,2019-05-10 06:26:33.544000,97.5,192
ACEP-WS-DWINBOX.Cordova(A).PWRC-489H4-RTD9-TEMP,PWRC - 489H4 RTD9 GEN DE,2019-05-10 06:26:39.826000,47,192
ACEP-WS-DWINBOX.Cordova(A).GEN4-FUEL-RETURN-TEMP,GEN4 - FUEL RETURN TEMP IN DEG F X.X,2019-05-10 06:31:15.779000,72.5,192
ACEP-WS-DWINBOX.Cordova(A).ORCA-GENERIC-TREND1-VALUE,ORCA - GENERIC TREND 1 VALUE,2019-05-10 06:48:12.779000,8464,192
ACEP-WS-DWINBOX.Cordova(A).PWRC-489H4-RTD7-TEMP,PWRC - 489H4 RTD7 THRUST 1,2019-05-10 06:58:56.279000,41,192
ACEP-WS-DWINBOX.Cordova(A).GEN7-ORC-TEMP-RETURN,GEN7 - ORC RETURN TEMP,2019-05-10 07:08:13.310000,58,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-HEAD-LEVEL-SETPT,CHBC - HEAD LEVEL SETPT,2019-05-10 07:12:51.810000,11,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-ANALOG-HYD2-WIND6TEMP,CHBC - HYD2 WIND6TEMP,2019-05-10 07:13:30.638000,122,192
ACEP-WS-DWINBOX.Cordova(A).ORCA-CATCCMG5-COOLANT-TEMP,ORCA - GEN 5 COOLANT TEMPERATURE,2019-05-10 07:24:38.091000,46,192
ACEP-WS-DWINBOX.Cordova(A).PWRC-489H5-RTD5-TEMP,PWRC - 489H5 RTD5 TEMPERATURE,2019-05-10 07:29:03.779000,31,192
ACEP-WS-DWINBOX.Cordova(A).GEN5--CYL08-TEMP,GEN5 - CYLINDER 8 TEMPERATURE,2019-05-10 07:30:18.122000,-454,192
ACEP-WS-DWINBOX.Cordova(A).GEN3-FUEL-SUPPLY-TEMP,GEN3 - FUEL SUPPLY TEMP IN DEG F X.X,2019-05-10 07:38:07.919000,68.7,192
ACEP-WS-DWINBOX.Cordova(A).GEN3-FUEL-RETURN-TEMP,GEN3 - FUEL RETURN TEMP IN DEG F X.X,2019-05-10 07:42:08.419000,66.7,192
ACEP-WS-DWINBOX.Cordova(A).GEN6--CYL13-TEMP,GEN6 - CYLINDER 13 TEMPERATURE,2019-05-10 07:43:50.951000,102,192
ACEP-WS-DWINBOX.Cordova(A).PCFB--IND-0017,PCFB - BLOWER 1 ONLINE,2019-05-10 07:57:42.294000,False,192
ACEP-WS-DWINBOX.Cordova(A).PCFB-VFD1-SPEED-DIR,PCFB - VFD1 SPEED AND DIR,2019-05-10 07:57:42.294000,0,192
ACEP-WS-DWINBOX.Cordova(A).PCFB-VFD1-OUT-AMPS,PCFB - VFD1 OUT AMPS X.X,2019-05-10 07:57:42.294000,0,192
ACEP-WS-DWINBOX.Cordova(A).PCFB-VFD1-OUT-FREQ,PCFB - VFD1 OUT FREQ X.X,2019-05-10 07:57:42.294000,0,192
ACEP-WS-DWINBOX.Cordova(A).PCFB-VFD1-OUT-KW,PCFB - VFD1 OUT KW X.X,2019-05-10 07:57:42.294000,0,192
ACEP-WS-DWINBOX.Cordova(A).PCFB-VFD1-OUT-VOLTS,PCFB - VFD1 OUT VOLTS,2019-05-10 07:57:42.294000,0,192
ACEP-WS-DWINBOX.Cordova(A).PCFB-DAM-BLOWER1-FLOW,PCFB - DAM BLOWER 1 FLOW,2019-05-10 07:57:46.310000,0,192
ACEP-WS-DWINBOX.Cordova(A).GEN5--SBY_HRS-ACCSBY_HRS,GEN5 - HOURS ACCUMULATED HOURS,2019-05-10 08:01:48.872000,53413,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-ANALOG-HYD2-TIBTEMP,CHBC - HYD2 TIBTEMP,2019-05-10 08:03:04.326000,108,192
ACEP-WS-DWINBOX.Cordova(A).PWRC-489H4-RTD2-TEMP,PWRC - 489H4 RTD2 TEMPERATURE,2019-05-10 08:04:27.404000,37,192
ACEP-WS-DWINBOX.Cordova(A).PWRC-489H4-RTD1-TEMP,PWRC - 489H4 RTD1 TEMPERATURE,2019-05-10 08:06:07.013000,36,192
ACEP-WS-DWINBOX.Cordova(A).BULKOUT-FUEL--CURACC,BULKOUT - FUEL GAL CUR ACC,2019-05-10 08:06:16.951000,28655,192
ACEP-WS-DWINBOX.Cordova(A).ORCA-VIRTUAL-DAYTANK-GALLONS,ORCA - VIRTUAL DAYTANK GALLONS,2019-05-10 08:06:16.951000,824,192
ACEP-WS-DWINBOX.Cordova(A).ORCA-BULKFUEL-TANK-GALLONS,ORCA - BULKFUEL TANK GALLONS,2019-05-10 08:06:16.951000,23788,192
ACEP-WS-DWINBOX.Cordova(A).ORCA-BULKOUT-FLOW-GALS,ORCA -BULK FUEL FLOW GALLONS OUT,2019-05-10 08:07:00.013000,0,192
ACEP-WS-DWINBOX.Cordova(A).GEN7-CYL--TEMP06,GEN7 - CYL TEMP 06,2019-05-10 08:07:58.841000,104,192
ACEP-WS-DWINBOX.Cordova(A).PCFB--IND-0005,PCFB - HYD UNIT RUNNING,2019-05-10 08:10:52.404000,False,192
ACEP-WS-DWINBOX.Cordova(A).GEN5--CYL14-TEMP,GEN5 - CYLINDER 14 TEMPERATURE,2019-05-10 08:11:31.122000,120,192
ACEP-WS-DWINBOX.Cordova(A).ORCA-FUEL-BULK_IN-TEMP,ORCA - FUEL BULK IN TEMP IN DEG F X.X,2019-05-10 08:11:54.435000,47.4,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-SSPTM-APH-ACTPOWER,CHBC - SSPTM A PHASE ACTIVE POWER,2019-05-10 08:15:31.951000,2,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-HYD2-HRS-ACCHRS,CHBC - HYD2 HOURS ACCUMULATED HOURS,2019-05-10 08:17:01.201000,24846,192
ACEP-WS-DWINBOX.Cordova(A).GEN7-CYL--TEMP05,GEN7 - CYL TEMP 05,2019-05-10 08:18:05.279000,104,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-ANALOG-HYD1-TIBTEMP,CHBC - HYD1 TIBTEMP,2019-05-10 08:18:43.044000,131,192
ACEP-WS-DWINBOX.Cordova(A).PWRC-489H4-RTD4-TEMP,PWRC - 489H4 RTD4 TEMPERATURE,2019-05-10 08:20:30.763000,38,192
ACEP-WS-DWINBOX.Cordova(A).PWRC--INDOOR-TEMP,PWRC - INDOOR TEMPERATURE,2019-05-10 08:23:37.904000,76,192
ACEP-WS-DWINBOX.Cordova(A).GEN7-CYL--TEMP11,GEN7 - CYL TEMP 11,2019-05-10 08:24:10.451000,107,192
ACEP-WS-DWINBOX.Cordova(A).CHFB--ANALOG-0008,CHFB - INTAKE EXTERIOR TEMP,2019-05-10 08:25:24.966000,45,192
ACEP-WS-DWINBOX.Cordova(A).PWRC-489H4-RTD5-TEMP,PWRC - 489H4 RTD5 TEMPERATURE,2019-05-10 08:25:36.654000,36,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-300G2-DC-VOLTS,CHBC - 300G2 DC VOLTAGE,2019-05-10 08:25:40.919000,25.9,192
ACEP-WS-DWINBOX.Cordova(A).GEN7-CYL--TEMP01,GEN7 - CYL TEMP 01,2019-05-10 08:26:20.951000,105,192
ACEP-WS-DWINBOX.Cordova(A).PWRC-H4-PCTOPEN-SETPT,PWRC - H4 PERCENT OPEN SETPT,2019-05-10 08:26:30.013000,34,192
ACEP-WS-DWINBOX.Cordova(A).PWRC-HYD5-OOS_HRS-ACCOOS_HRS,PWRC - HYD5 OOS_HRS ACCUMULATED OOS_HRS,2019-05-10 08:27:24.341000,16556,192
